"Episode ID","Record ID",Choice,Fav
2152,2875,4,0
2152,10898,5,0
2152,10899,6,0
2152,10900,7,0
2152,158,8,1
2153,242,1,0
2153,10901,2,1
2153,10902,3,0
2153,10903,4,0
2153,10904,5,0
2153,10905,6,0
2153,10906,7,0
2153,3052,8,0
2154,1553,1,0
2154,10907,2,0
2154,9393,3,0
2154,10908,4,0
2154,991,5,0
2154,10909,6,0
2154,1358,7,1
2154,10910,8,0
2155,8435,1,0
2155,4145,2,0
2155,10911,3,0
2155,3036,4,0
2155,669,5,0
2155,10912,6,0
2155,10913,7,0
2155,1337,8,1
2156,536,1,1
2156,2525,2,0
2156,1646,3,0
2156,10914,4,0
2156,3759,5,0
2156,1555,6,0
2156,2216,7,0
2156,10285,8,0
2157,10915,1,1
2157,10916,2,0
2157,3752,3,0
2157,3052,4,0
2157,1158,5,0
2157,4167,6,0
2157,258,7,0
2157,10917,8,0
2158,10918,1,0
2158,10919,2,1
2158,10920,3,0
2158,8678,4,0
2158,10921,5,0
2158,9578,6,0
2158,2968,7,0
2158,1630,8,0
2159,3300,1,0
2159,3728,2,0
2159,10918,3,0
2159,10922,4,0
2159,2968,5,0
2159,3023,6,0
2159,10923,7,0
2159,10924,8,0
2160,3939,1,0
2160,10925,2,0
2160,1623,3,1
2160,10926,4,0
2160,10927,5,0
2160,10928,6,0
2160,10929,7,0
2160,10930,8,0
2161,10931,1,1
2161,10932,2,0
2161,10933,3,0
2161,9647,4,0
2161,10934,5,0
2161,10935,6,0
2161,718,7,0
2161,6336,8,0
2162,10936,1,0
2162,10937,2,0
2162,9690,3,0
2162,1337,4,0
2162,1002,5,0
2162,10938,6,0
2162,10939,7,0
2162,3122,8,1
2163,1553,1,0
2163,101,2,0
2163,1160,3,0
2163,10940,4,0
2163,10941,5,0
2163,10942,6,0
2163,10943,7,0
2163,2461,8,1
2164,4440,1,0
2164,10944,2,0
2164,4424,3,0
2164,10945,4,0
2164,10946,5,0
2164,8790,6,0
2164,10947,7,0
2164,10948,8,1
2165,10949,1,0
2165,10950,2,0
2165,10951,3,0
2165,914,4,1
2165,7193,5,0
2165,10952,6,0
2165,10953,7,0
2165,9568,8,0
2166,1800,1,1
2166,10954,2,0
2166,2172,3,0
2166,10955,4,0
2166,10956,5,0
2166,1909,6,0
2166,10957,7,0
2166,10958,8,0
2167,10285,1,1
2167,3101,2,0
2167,10959,3,0
2167,10960,4,0
2167,1379,5,0
2167,3144,6,0
2167,8730,7,0
2167,10961,8,0
2168,2691,1,1
2168,10962,2,0
2168,612,3,0
2168,10963,4,0
2168,10964,5,0
2168,321,6,0
2168,10965,7,0
2168,10966,8,0
2169,3216,1,0
2169,2616,2,0
2169,612,3,1
2169,10967,4,0
2169,2619,5,0
2169,10968,6,0
2169,10969,7,0
2169,432,8,0
2170,643,1,0
2170,1968,2,0
2170,10970,3,0
2170,10971,4,0
2170,9512,5,0
2170,10972,6,0
2170,10973,7,0
2170,10974,8,1
2171,1576,1,0
2171,10975,2,0
2171,718,3,1
2171,10976,4,0
2171,3144,5,0
2171,9085,6,0
2171,151,7,0
2171,2611,8,0
2172,10977,1,0
2172,4834,2,0
2172,10978,3,1
2172,10979,4,0
2172,10980,5,0
2172,10981,6,0
2172,5641,7,0
2172,10982,8,0
2173,2641,1,0
2173,1618,2,1
2173,2724,3,0
2173,6704,4,0
2173,10983,5,0
2173,4135,6,0
2173,10984,7,0
2173,9494,8,0
2174,768,1,0
2174,2993,2,0
2174,10985,3,0
2174,1423,4,0
2174,1772,5,0
2174,10986,6,0
2174,10987,7,0
2174,1988,8,1
2175,10988,1,0
2175,919,2,0
2175,9325,3,0
2175,10989,4,0
2175,3358,5,1
2175,10860,6,0
2175,10556,7,0
2175,8820,8,0
2176,2820,1,1
2176,1565,2,0
2176,10990,3,0
2176,10991,4,0
2176,10992,5,0
2176,10993,6,0
2176,10994,7,0
2176,158,8,0
2177,10995,1,0
2177,2656,2,0
2177,7600,3,0
2177,432,4,0
2177,7370,5,0
2177,420,6,1
2177,8695,7,0
2177,1634,8,0
2178,2730,1,1
2178,8174,2,0
2178,10996,3,0
2178,991,4,0
2178,3159,5,0
2178,9627,6,0
2178,10997,7,0
2178,2508,8,0
2179,3633,1,0
2179,2820,2,0
2179,3061,3,0
2179,10998,4,0
2179,10999,5,0
2179,685,6,0
2179,1925,7,0
2179,3027,8,1
2180,996,1,0
2180,5599,2,0
2180,11000,3,0
2180,685,4,0
2180,10094,5,0
2180,836,6,0
2180,2148,7,0
2180,158,8,0
2181,3076,1,0
2181,1771,2,0
2181,1272,3,1
2181,11001,4,0
2181,2150,5,0
2181,979,6,0
2181,709,7,0
2181,3177,8,0
2182,3222,1,0
2182,1645,2,0
2182,1289,3,0
2182,2146,4,0
2182,4284,5,1
2182,8465,6,0
2182,9258,7,0
2182,390,8,0
2183,2981,1,0
2183,11002,2,1
2183,2756,3,0
2183,11003,4,0
2183,1357,5,0
2183,1504,6,0
2183,2694,7,0
2183,3183,8,0
2184,11004,1,0
2184,11005,2,0
2184,2607,3,0
2184,11006,4,0
2184,2322,5,0
2184,1676,6,0
2184,11007,7,1
2184,10096,8,0
2185,11008,1,1
2185,11009,2,0
2185,9855,3,0
2185,3869,4,0
2185,3259,5,0
2185,11010,6,0
2185,399,7,0
2185,11011,8,0
2186,3134,1,0
2186,3147,2,0
2186,2113,3,0
2186,3758,4,0
2186,11012,5,0
2186,11013,6,0
2186,2972,7,0
2186,11014,8,1
2187,3134,1,0
2187,3147,2,0
2187,4002,3,0
2187,11015,4,0
2187,991,5,0
2187,11013,6,0
2187,3758,7,0
2187,1337,8,0
2188,4353,1,0
2188,11016,2,0
2188,11017,3,0
2188,3758,4,0
2188,4550,5,0
2188,11018,6,0
2188,11019,7,0
2188,11020,8,0
2189,11021,1,0
2189,1041,2,0
2189,6698,3,0
2189,11022,4,0
2189,3050,5,0
2189,11023,6,0
2189,11024,7,0
2189,11025,8,1
2190,3391,1,1
2190,4087,2,0
2190,11026,3,0
2190,1596,4,0
2190,2150,5,0
2190,11027,6,0
2190,11028,7,0
2190,1776,8,0
2191,11029,1,0
2191,11030,2,0
2191,11031,3,1
2191,1379,4,0
2191,766,5,0
2191,11032,6,0
2191,11033,7,0
2191,11034,8,0
2192,2357,1,1
2192,11035,2,0
2192,11036,3,0
2192,5499,4,0
2192,11037,5,0
2192,11038,6,0
2192,9571,7,0
2192,11039,8,0
2193,11040,1,0
2193,11041,2,0
2193,10342,3,0
2193,6782,4,0
2193,11042,5,0
2193,11043,6,0
2193,11044,7,0
2193,2150,8,1
2194,6131,1,0
2194,11045,2,0
2194,1899,3,1
2194,2631,4,0
2194,1603,5,0
2194,11046,6,0
2194,599,7,0
2194,2304,8,0
2195,1453,1,0
2195,9281,2,0
2195,11047,3,0
2195,1148,4,0
2195,1217,5,0
2195,11048,6,0
2195,467,7,0
2195,11049,8,1
2196,2985,1,0
2196,5647,2,0
2196,2833,3,0
2196,2954,4,0
2196,11050,5,0
2196,11051,6,0
2196,11052,7,0
2197,11053,1,0
2197,11054,2,1
2197,11055,3,0
2197,914,4,0
2197,11056,5,0
2197,3770,6,0
2197,11057,7,0
2197,1337,8,0
2198,3121,1,0
2198,11058,2,0
2198,11059,3,0
2198,2705,4,0
2198,1881,5,0
2198,2032,6,0
2198,11060,7,0
2198,2150,8,1
2199,4014,1,0
2199,3121,2,0
2199,11061,3,0
2199,3587,4,0
2199,11062,5,0
2199,2560,6,0
2199,11063,7,0
2199,11064,8,0
2200,11065,1,0
2200,11066,2,1
2200,9563,3,0
2200,703,4,0
2200,1161,5,0
2200,11067,6,0
2200,4577,7,0
2200,7088,8,0
2201,1715,1,1
2201,9633,2,0
2201,11068,3,0
2201,11069,4,0
2201,1781,5,0
2201,11070,6,0
2201,1269,7,0
2201,11071,8,0
2202,11072,1,0
2202,1749,2,1
2202,11073,3,0
2202,11074,4,0
2202,11075,5,0
2202,11076,6,0
2202,2022,7,0
2202,760,8,0
2203,11077,1,0
2203,11078,2,0
2203,11079,3,0
2203,899,4,0
2203,599,5,0
2203,2680,6,1
2203,718,7,0
2203,5209,8,0
2204,10554,1,0
2204,1528,2,0
2204,11080,3,0
2204,11081,4,1
2204,11082,5,0
2204,1527,6,0
2204,11083,7,0
2204,1630,8,0
2205,11084,1,0
2205,10887,2,0
2205,2778,3,0
2205,8621,4,0
2205,1892,5,0
2205,11085,6,0
2205,6964,7,0
2205,3086,8,1
2206,11086,1,0
2206,10081,2,0
2206,6677,3,0
2206,6762,4,0
2206,3330,5,0
2206,2785,6,0
2206,1161,7,1
2206,366,8,0
2207,11087,1,0
2207,11088,2,1
2207,11089,3,0
2207,11090,4,0
2207,7819,5,0
2207,11091,6,0
2207,11092,7,0
2207,3953,8,0
2208,601,1,0
2208,105,2,1
2208,9048,3,0
2208,11093,4,0
2208,11094,5,0
2208,11095,6,0
2208,760,7,0
2208,11096,8,0
2209,2023,1,1
2209,3130,2,0
2209,272,3,0
2209,1565,4,0
2209,18,5,0
2209,8655,6,0
2209,11097,7,0
2209,11098,8,0
2210,11099,1,0
2210,11100,2,0
2210,11101,3,1
2210,11102,4,0
2210,11103,5,0
2210,11104,6,0
2210,2478,7,0
2210,2140,8,0
2211,8747,1,0
2211,11105,2,0
2211,10504,3,0
2211,11106,4,0
2211,11107,5,0
2211,11108,6,1
2211,828,7,0
2211,2981,8,0
2212,643,1,0
2212,105,2,1
2212,2216,3,0
2212,10146,4,0
2212,11109,5,0
2212,2582,6,0
2212,2079,7,0
2212,11110,8,0
2213,11111,1,0
2213,11112,2,0
2213,11113,3,0
2213,11114,4,0
2213,11115,5,0
2213,6052,6,0
2213,11116,7,1
2213,1337,8,0
2214,1961,1,0
2214,3112,2,0
2214,11117,3,1
2214,2140,4,0
2214,11118,5,0
2214,637,6,0
2214,2981,7,0
2214,283,8,0
2215,11119,1,0
2215,11120,2,0
2215,11121,3,0
2215,2375,4,0
2215,2242,5,0
2215,3869,6,0
2215,998,7,0
2215,1623,8,1
2216,3453,1,0
2216,3435,2,0
2216,815,3,0
2216,2287,4,0
2216,11122,5,0
2216,761,6,0
2216,3994,7,1
2216,3202,8,0
2217,158,1,1
2217,1041,2,0
2217,637,3,0
2217,11123,4,0
2217,574,5,0
2217,3105,6,0
2217,2150,7,0
2217,8946,8,0
2218,3262,1,0
2218,5388,2,0
2218,11124,3,0
2218,11125,4,0
2218,11126,5,0
2218,3159,6,0
2218,11127,7,0
2218,11128,8,1
2219,1887,1,0
2219,5445,2,0
2219,11129,3,0
2219,3068,4,1
2219,11130,5,0
2219,2907,6,0
2219,2150,7,0
2219,11131,8,0
2220,11132,1,1
2220,11133,2,0
2220,11134,3,0
2220,3368,4,0
2220,689,5,0
2220,11135,6,0
2220,2964,7,0
2220,6248,8,0
2221,11136,1,0
2221,11137,2,0
2221,11138,3,0
2221,3844,4,0
2221,11139,5,0
2221,2387,6,1
2221,3437,7,0
2221,11140,8,0
2222,765,1,0
2222,1881,2,0
2222,1524,3,0
2222,11141,4,0
2222,405,5,0
2222,195,6,0
2222,4218,7,1
2222,11142,8,0
2223,11143,1,0
2223,11144,2,0
2223,11145,3,0
2223,11146,4,0
2223,2166,5,0
2223,11147,6,0
2223,1578,7,1
2223,11148,8,0
2224,11149,1,0
2224,11150,2,0
2224,612,3,1
2224,3728,4,0
2224,8946,5,0
2224,158,6,0
2224,2675,7,0
2224,11151,8,0
2225,11152,1,0
2225,9970,2,0
2225,571,3,0
2225,2719,4,0
2225,11153,5,0
2225,11154,6,1
2225,7627,7,0
2225,831,8,0
2226,875,1,0
2226,11155,2,0
2226,11156,3,0
2226,11157,4,0
2226,9592,5,0
2226,11158,6,0
2226,11159,7,0
2226,11160,8,1
2227,3505,1,1
2227,11161,2,0
2227,11162,3,0
2227,11163,4,0
2227,11164,5,0
2227,11165,6,0
2227,11166,7,0
2227,11167,8,0
2228,11168,1,0
2228,11169,2,0
2228,11170,3,0
2228,10736,4,0
2228,11171,5,0
2228,11172,6,0
2228,978,7,1
2228,872,8,0
2229,11173,1,1
2229,11174,2,0
2229,2023,3,0
2229,1595,4,0
2229,11175,5,0
2229,11176,6,0
2229,2985,7,0
2229,1136,8,0
2230,11177,1,0
2230,11178,2,0
2230,11179,3,0
2230,11180,4,0
2230,11181,5,0
2230,322,6,0
2230,4125,7,0
2230,2523,8,1
2231,11182,1,0
2231,11183,2,0
2231,11138,3,0
2231,11184,4,0
2231,7660,5,0
2231,1829,6,0
2231,11185,7,0
2231,11186,8,0
2232,1576,1,0
2232,7649,2,0
2232,11002,3,0
2232,11187,4,0
2232,8470,5,0
2232,11188,6,0
2232,6894,7,1
2232,11189,8,0
2233,11190,1,0
2233,4834,2,0
2233,3116,3,0
2233,916,4,0
2233,238,5,0
2233,11191,6,0
2233,1337,7,0
2233,432,8,1
2234,11192,1,0
2234,4517,2,0
2234,8979,3,0
2234,11193,4,0
2234,11194,5,0
2234,11195,6,1
2234,5666,7,0
2234,11196,8,0
2235,1812,1,0
2235,7794,2,0
2235,2777,3,0
2235,11197,4,0
2235,3010,5,0
2235,1162,6,0
2235,11198,7,0
2235,11194,8,0
2236,11199,1,0
2236,11200,2,0
2236,11201,3,1
2236,7155,4,0
2236,8820,5,0
2236,11202,6,0
2236,281,7,0
2236,11203,8,0
2237,11204,1,0
2237,5664,2,0
2237,11205,3,0
2237,1663,4,0
2237,2125,5,0
2237,11206,6,0
2237,2232,7,0
2237,11207,8,0
2238,1883,1,1
2238,11208,2,0
2238,10425,3,0
2238,9315,4,0
2238,4975,5,0
2238,11209,6,0
2238,11210,7,0
2238,11211,8,0
2239,11212,1,1
2239,11213,2,0
2239,239,3,0
2239,2582,4,0
2239,11214,5,0
2239,2113,6,0
2239,6466,7,0
2239,11215,8,0
2240,11216,1,0
2240,11217,2,0
2240,4175,3,0
2240,11218,4,0
2240,4100,5,0
2240,239,6,0
2240,2582,7,0
2240,11219,8,0
2241,11220,1,0
2241,11221,2,0
2241,1246,3,0
2241,11222,4,0
2241,11223,5,0
2241,11224,6,0
2241,1160,7,0
2241,10285,8,1
2242,1603,1,0
2242,11225,2,0
2242,9538,3,0
2242,2236,4,0
2242,7365,5,0
2242,2434,6,0
2242,1525,7,0
2242,9647,8,1
2243,11226,1,0
2243,3246,2,0
2243,11227,3,1
2243,2830,4,0
2243,989,5,0
2243,7711,6,0
2243,11228,7,0
2243,8489,8,0
2244,11229,1,1
2244,2194,2,0
2244,11230,3,0
2244,11231,4,0
2244,733,5,0
2244,11232,6,0
2244,11233,7,0
2244,6399,8,0
2245,11234,1,0
2245,978,2,0
2245,2322,3,1
2245,11235,4,0
2245,3484,5,0
2245,11236,6,0
2245,2993,7,0
2245,3147,8,0
2246,3237,1,0
2246,1663,2,0
2246,2619,3,0
2246,3522,4,0
2246,426,5,1
2246,11237,6,0
2246,6793,7,0
2246,11238,8,0
2247,11239,1,1
2247,11240,2,0
2247,11241,3,0
2247,11242,4,0
2247,2882,5,0
2247,11243,6,0
2247,11244,7,0
2247,9981,8,0
2248,10285,1,1
2248,1397,2,0
2248,11245,3,0
2248,1161,4,0
2248,1702,5,0
2248,5115,6,0
2248,9553,7,0
2248,1278,8,0
2249,5543,1,1
2249,10307,2,0
2249,11246,3,0
2249,2981,4,0
2249,11247,5,0
2249,1327,6,0
2249,11248,7,0
2249,1971,8,0
2250,11249,1,0
2250,3226,2,0
2250,11250,3,0
2250,11251,4,0
2250,11252,5,1
2250,11253,6,0
2250,11254,7,0
2250,11255,8,0
2251,11256,1,0
2251,8100,2,1
2251,422,3,0
2251,9067,4,0
2251,2098,5,0
2251,711,6,0
2251,821,7,0
2251,7622,8,0
2252,11257,1,0
2252,5180,2,0
2252,8874,3,0
2252,11258,4,0
2252,11259,5,1
2252,1646,6,0
2252,1524,7,0
2252,11194,8,0
2253,9619,1,0
2253,2188,2,0
2253,11260,3,0
2253,11261,4,0
2253,11262,5,0
2253,9724,6,0
2253,11263,7,1
2253,11264,8,0
2254,11066,1,0
2254,11265,2,0
2254,5344,3,1
2254,11266,4,0
2254,2664,5,0
2254,11267,6,0
2254,5666,7,0
2254,4467,8,0
2255,11268,1,0
2255,1646,2,0
2255,11269,3,0
2255,5204,4,0
2255,11270,5,0
2255,2624,6,0
2255,689,7,1
2255,11271,8,0
2256,11272,1,0
2256,11273,2,0
2256,11274,3,0
2256,11275,4,0
2256,11276,5,0
2256,11277,6,1
2256,3903,7,0
2256,11278,8,0
2257,10441,1,0
2257,2600,2,0
2257,9724,3,0
2257,1418,4,0
2257,1201,5,0
2257,11279,6,1
2257,1603,7,0
2257,11280,8,0
2258,11281,1,0
2258,11282,2,0
2258,6581,3,0
2258,11283,4,1
2258,3713,5,0
2258,11284,6,0
2258,3052,7,0
2258,1405,8,0
2259,11285,1,0
2259,11286,2,0
2259,11287,3,0
2259,11288,4,0
2259,11289,5,0
2259,1217,6,0
2259,11290,7,0
2259,11291,8,0
2260,11292,1,0
2260,11293,2,0
2260,3477,3,0
2260,3124,4,0
2260,11294,5,1
2260,11295,6,0
2260,11296,7,0
2260,1899,8,0
2261,11297,1,0
2261,3147,2,0
2261,11298,3,0
2261,2919,4,0
2261,2146,5,0
2261,8931,6,0
2261,3507,7,0
2261,11299,8,1
2262,4591,1,0
2262,3310,2,0
2262,11300,3,0
2262,11301,4,0
2262,11302,5,0
2262,11303,6,0
2262,11304,7,0
2262,105,8,1
2263,11305,1,0
2263,1217,2,0
2263,7373,3,0
2263,11306,4,0
2263,8595,5,0
2263,637,6,0
2263,10789,7,1
2263,1623,8,0
2264,11307,1,0
2264,3526,2,1
2264,11308,3,0
2264,632,4,0
2264,11309,5,0
2264,11310,6,0
2264,11311,7,0
2264,11312,8,0
2265,1665,1,0
2265,3182,2,0
2265,242,3,0
2265,1830,4,0
2265,10003,5,0
2265,2079,6,1
2265,11313,7,0
2265,3011,8,0
2266,11314,1,0
2266,3479,2,0
2266,978,3,0
2266,1160,4,0
2266,875,5,0
2266,11315,6,0
2266,2375,7,0
2266,2522,8,1
2267,1569,1,0
2267,11316,2,0
2267,11317,3,1
2267,11318,4,0
2267,11319,5,0
2267,11320,6,0
2267,3841,7,0
2267,11321,8,0
2268,8915,1,1
2268,151,2,0
2268,3147,3,0
2268,2532,4,0
2268,952,5,0
2268,283,6,0
2268,637,7,0
2268,9446,8,0
2269,8112,1,0
2269,9460,2,0
2269,1213,3,0
2269,2146,4,0
2269,1064,5,0
2269,3112,6,0
2269,11322,7,0
2269,3523,8,1
2270,11323,1,0
2270,7194,2,0
2270,11324,3,0
2270,11325,4,1
2270,11326,5,0
2270,11327,6,0
2270,4298,7,0
2270,1623,8,0
2271,11328,1,0
2271,8015,2,0
2271,10736,3,0
2271,4276,4,0
2271,2799,5,0
2271,2375,6,0
2271,11329,7,0
2271,2708,8,1
2272,4517,1,0
2272,11330,2,0
2272,216,3,0
2272,1184,4,0
2272,11331,5,0
2272,11332,6,0
2272,11333,7,0
2272,1555,8,1
2273,11334,1,0
2273,2495,2,0
2273,11335,3,0
2273,11336,4,0
2273,6940,5,0
2273,11337,6,1
2273,2553,7,0
2273,11338,8,0
2274,11339,1,0
2274,11340,2,0
2274,11341,3,0
2274,7697,4,0
2274,11342,5,0
2274,1961,6,0
2274,2320,7,1
2274,11343,8,0
2275,171,1,0
2275,11344,2,0
2275,914,3,0
2275,11345,4,0
2275,11346,5,0
2275,475,6,0
2275,5039,7,1
2275,2216,8,0
2276,11347,1,0
2276,11348,2,0
2276,11349,3,0
2276,11350,4,0
2276,10530,5,0
2276,1961,6,0
2276,11351,7,0
2276,11352,8,0
2277,158,1,0
2277,11353,2,0
2277,11354,3,0
2277,746,4,0
2277,11355,5,0
2277,1161,6,0
2277,3383,7,0
2277,3523,8,1
2278,2636,1,0
2278,3699,2,0
2278,11356,3,0
2278,514,4,0
2278,6925,5,0
2278,1160,6,1
2278,11357,7,0
2278,11358,8,0
2279,11359,1,0
2279,11360,2,0
2279,11361,3,0
2279,11362,4,0
2279,1002,5,0
2279,11363,6,1
2279,3464,7,0
2279,7496,8,0
2280,11364,1,0
2280,2098,2,0
2280,105,3,0
2280,3863,4,0
2280,808,5,0
2280,5115,6,0
2280,1161,7,1
2280,1189,8,0
2281,283,1,0
2281,8188,2,0
2281,1360,3,0
2281,11365,4,0
2281,11366,5,0
2281,3454,6,0
2281,11367,7,0
2281,11026,8,0
2282,3241,1,0
2282,1423,2,0
2282,326,3,0
2282,11368,4,0
2282,11369,5,0
2282,11370,6,0
2282,2820,7,0
2282,1789,8,1
2283,11371,1,0
2283,3713,2,0
2283,3550,3,0
2283,11372,4,0
2283,17,5,0
2283,405,6,0
2283,643,7,0
2283,11373,8,1
2284,11374,1,0
2284,10093,2,0
2284,1966,3,0
2284,4683,4,0
2284,3147,5,0
2284,11375,6,1
2284,11376,7,0
2284,11377,8,0
2285,11378,1,0
2285,3939,2,0
2285,11379,3,0
2285,3654,4,0
2285,11380,5,0
2285,1041,6,1
2285,11329,7,0
2285,11381,8,0
2286,880,1,0
2286,3338,2,0
2286,5644,3,0
2286,11382,4,0
2286,978,5,0
2286,11383,6,1
2286,11384,7,0
2286,2522,8,0
2287,534,1,0
2287,4467,2,0
2287,8560,3,0
2287,12,4,0
2287,11385,5,0
2287,3520,6,0
2287,3508,7,0
2287,1665,8,1
2288,11386,1,0
2288,2854,2,0
2288,11387,3,0
2288,1861,4,0
2288,3675,5,0
2288,11388,6,0
2288,105,7,1
2288,11389,8,0
2289,27,1,0
2289,2343,2,0
2289,422,3,0
2289,11390,4,0
2289,3114,5,0
2289,2655,6,1
2289,11391,7,0
2289,11392,8,0
2290,7651,1,0
2290,11393,2,0
2290,11394,3,0
2290,11395,4,0
2290,11396,5,0
2290,3399,6,0
2290,3349,7,0
2290,11397,8,1
2291,3304,1,0
2291,1918,2,0
2291,11398,3,0
2291,2604,4,0
2291,8648,5,0
2291,11399,6,0
2291,3700,7,0
2291,703,8,1
2292,2999,1,0
2292,11400,2,0
2292,11401,3,0
2292,8467,4,0
2292,324,5,0
2292,4002,6,0
2292,3399,7,1
2292,283,8,0
2293,11402,1,0
2293,7755,2,0
2293,336,3,0
2293,11403,4,0
2293,11404,5,0
2293,11405,6,0
2293,11397,7,1
2293,3713,8,0
2294,1786,1,0
2294,2600,2,1
2294,1372,3,0
2294,3480,4,0
2294,637,5,0
2294,3495,6,0
2294,11406,7,0
2294,11407,8,0
2295,3241,1,0
2295,2023,2,1
2295,643,3,0
2295,332,4,0
2295,1483,5,0
2295,11408,6,0
2295,11409,7,0
2295,4543,8,0
2296,11410,1,0
2296,7817,2,0
2296,1881,3,0
2296,8082,4,0
2296,9723,5,1
2296,3222,6,0
2296,11324,7,0
2296,1688,8,0
2297,1418,1,0
2297,3101,2,0
2297,6726,3,0
2297,952,4,0
2297,11411,5,0
2297,3474,6,0
2297,3953,7,1
2297,10955,8,0
2298,2079,1,0
2298,10533,2,0
2298,11412,3,0
2298,11413,4,0
2298,11414,5,0
2298,11415,6,0
2298,11416,7,0
2298,405,8,1
2299,998,1,0
2299,3177,2,0
2299,10932,3,0
2299,3853,4,0
2299,9723,5,0
2299,1812,6,0
2299,3601,7,0
2299,11417,8,1
2300,11418,1,0
2300,2526,2,1
2300,2843,3,0
2300,11419,4,0
2300,1700,5,0
2300,11420,6,0
2300,11421,7,0
2300,11422,8,0
2301,11423,1,0
2301,11424,2,1
2301,6216,3,0
2301,1524,4,0
2301,796,5,0
2301,11425,6,0
2301,5578,7,0
2301,11426,8,0
2302,1578,1,1
2302,1947,2,0
2302,2910,3,0
2302,105,4,0
2302,827,5,0
2302,4567,6,0
2302,11427,7,0
2302,11428,8,0
2303,11429,1,0
2303,2216,2,1
2303,711,3,0
2303,11430,4,0
2303,11431,5,0
2303,195,6,0
2303,11432,7,0
2303,3903,8,0
2304,5889,1,1
2304,6215,2,0
2304,3036,3,0
2304,11433,4,0
2304,11434,5,0
2304,11435,6,0
2304,10407,7,0
2304,11436,8,0
2305,1217,1,0
2305,3081,2,0
2305,11437,3,0
2305,11438,4,0
2305,1136,5,1
2305,3098,6,0
2305,11439,7,0
2305,11440,8,0
2306,11441,1,0
2306,10932,2,0
2306,11442,3,0
2306,3202,4,0
2306,3773,5,0
2306,11443,6,0
2306,11444,7,0
2306,11445,8,1
2307,11446,1,0
2307,2166,2,0
2307,11447,3,0
2307,718,4,1
2307,11448,5,0
2307,1961,6,0
2307,3151,7,0
2307,11449,8,0
2308,612,1,0
2308,7984,2,0
2308,718,3,0
2308,4313,4,0
2308,1988,5,0
2308,11450,6,0
2308,5344,7,0
2308,11451,8,1
2309,17,1,1
2309,1255,2,0
2309,11452,3,0
2309,8975,4,0
2309,11453,5,0
2309,2286,6,0
2309,11454,7,0
2309,399,8,0
2310,11455,1,0
2310,11456,2,0
2310,4490,3,0
2310,3728,4,0
2310,1603,5,0
2310,11457,6,0
2310,2751,7,0
2310,11458,8,0
2311,11459,1,0
2311,3509,2,0
2311,11460,3,0
2311,11461,4,0
2311,1283,5,0
2311,11462,6,0
2311,11463,7,0
2311,11464,8,1
2312,11465,1,0
2312,11466,2,0
2312,11467,3,0
2312,11386,4,0
2312,11468,5,0
2312,2655,6,1
2312,3144,7,0
2312,11469,8,0
2313,11470,1,0
2313,11471,2,0
2313,11472,3,0
2313,1555,4,0
2313,11473,5,0
2313,2084,6,0
2313,9729,7,0
2313,8082,8,1
2314,3953,1,0
2314,2820,2,0
2314,11474,3,0
2314,1161,4,0
2314,11475,5,0
2314,11476,6,0
2314,11477,7,0
2314,11478,8,1
2315,1023,1,0
2315,11479,2,0
2315,11480,3,0
2315,101,4,1
2315,2114,5,0
2315,11481,6,0
2315,242,7,0
2315,4413,8,0
2316,11482,1,0
2316,5265,2,0
2316,8139,3,0
2316,4560,4,0
2316,235,5,1
2316,11483,6,0
2316,2079,7,0
2316,7905,8,0
2317,11484,1,0
2317,11485,2,0
2317,3816,3,0
2317,9647,4,0
2317,1045,5,0
2317,3241,6,0
2317,854,7,1
2318,200,1,0
2318,11486,2,0
2318,9647,3,0
2318,1676,4,1
2318,11487,5,0
2318,11488,6,0
2318,11489,7,0
2318,405,8,0
2319,3023,1,0
2319,1437,2,0
2319,385,3,0
2319,978,4,0
2319,3911,5,0
2319,11490,6,0
2319,8528,7,0
2319,3780,8,1
2320,11491,1,0
2320,2474,2,0
2320,2109,3,0
2320,9491,4,1
2320,1752,5,0
2320,11492,6,0
2320,10873,7,0
2320,11493,8,0
2321,2125,1,0
2321,11494,2,0
2321,1752,3,1
2321,1578,4,0
2321,2859,5,0
2321,625,6,0
2321,11495,7,0
2321,11496,8,0
2322,1259,1,0
2322,1453,2,1
2322,11497,3,0
2322,3079,4,0
2322,3987,5,0
2322,3988,6,0
2322,11498,7,0
2322,11099,8,0
2323,1483,1,0
2323,11499,2,0
2323,2859,3,0
2323,11500,4,0
2323,11501,5,0
2323,4310,6,0
2323,854,7,1
2323,9256,8,0
2324,11502,1,0
2324,11503,2,0
2324,11504,3,0
2324,6793,4,0
2324,11505,5,0
2324,1161,6,0
2324,11506,7,0
2324,2233,8,1
2325,2364,1,0
2325,9497,2,0
2325,6336,3,0
2325,7021,4,0
2325,2993,5,0
2325,839,6,0
2325,11507,7,0
2325,10499,8,1
2326,1247,1,0
2326,7147,2,1
2326,5827,3,0
2326,1280,4,0
2326,608,5,0
2326,11508,6,0
2326,11509,7,0
2326,3031,8,0
2327,4417,1,0
2327,10140,2,0
2327,11510,3,0
2327,1251,4,0
2327,11511,5,0
2327,11512,6,0
2327,11513,7,0
2327,11514,8,1
2328,1576,1,0
2328,2778,2,0
2328,11515,3,0
2328,3150,4,0
2328,637,5,0
2328,5182,6,0
2328,1594,7,1
2328,1149,8,0
2329,854,1,0
