11701,Fats Waller and His Rhythm,Spring Cleaning,""
11702,Benjamin Britten,Storm Scene (from Noye's Fludde),"Orchestra: English Chamber Orchestra and Chorus
Conductor: Norman del Mar"
11703,Thomas L Thomas,I'll Sing Thee Songs of Araby,""
11704,Gilbert  Sullivan,The Pirates of Penzance Overture,Orchestra: New Symphony Orchestra
11705,Cantata Choir of St Martin in the Fields,"Rejoice, the Lord is King",""
11706,Wolfgang Amadeus Mozart,"Piano Quartet No. 1 in G minor, K478","Soloist: Clifford Curzon
Orchestra: Amadeus Quartet"
11707,Johann Sebastian Bach/Stokowski,Suite for Solo Cello No. 3 in C major,Soloist: Andres Segovia
11708,Mike Nichols and Elaine May,Improvisations to Music (Rachmaninov's Piano Concerto No 2),""
11709,Hamilton Harty,A John Field Suite No 1 (Polka),"Orchestra: Royal Liverpool Philharmonic Orchestra
Conductor: Malcolm Sargent"
11710,Peggy Lee,I Go to Sleep,""
11711,Zero Mostel  Maria Karnilova,Do You Love Me?,""
11712,Layton  Johnstone,"Excuse Me, Lady",""
11713,Allaline Terriss  Seymour Hicks,Church Parade,""
11714,Ion Swinley,Elegy Written in a Country Church Yard,""
11715,Pat Kirkwood  Hubert Gregg,Love is a Game,""
11716,Nelson Riddle and His Orchestra,Time Was,""
11717,Helga Mott,Ich Weiss auf den Wieden ein kleines Hotel,""
11718,Gilbert  Sullivan,Strange Ddventure (from The Yeomen of the Guard),"Soloist: Philip Potter, Gillian Knight, John Reed, Kenneth Sandford
Orchestra: Royal Philharmonic Orchestra
Conductor: Malcolm Sargent"
11719,John Kerr,Younger than Springtime,""
11720,Cleo Laine,Cry of the Peacock,""
11721,Deller Consort,The Bee and the Snake,""
11722,Johann Sebastian Bach,"St Matthew Passion - Wiessage uns, Christe, wer ist's, der dich schlug?","Orchestra: Philharmonia Orchestra and Choir
Conductor: Otto Klemperer"
11723,Gilbert  Sullivan,In a contemplative fashion (from The Gondoliers),"Soloist: Richard Lewis, John Cameron et al
Orchestra: Pro Arte Orchestra
Conductor: Malcolm Sargent"
11724,Tony Osborne  His Orchestra,White Horse Inn Overture,""
11725,Issy Bonn,My Yiddishe Momme,""
11726,Massed Bands,"Lead, Kindly Light",""
11727,Varsanyi Rudolf,Akinek A Konnye Pereg,""
11728,La ni&#xF1;a de los peines,Malaguena,""
11729,Domenico Scarlatti,Harpsichord Sonata in C major,Soloist: Fernando Valenti
11730,Claude Debussy,"Pell&#xE9;as et M&#xE9;lisande Act 3, Scene 1","Soloist: Erna Spoorenberg, Camille Maurane, Geogre London
Orchestra: Orchestre de la Suisse Romande
Conductor: Ernest Ansermet"
11731,Wolfgang Amadeus Mozart,"The Marriage of Figaro Act 2, Scene 9","Soloist: Dietrich Fischer-Dieskau, Maria Stader, Irmgaard Seefried
Orchestra: Berlin Radio Symphony Orchestra
Conductor: Ferenc Fricsay"
11732,Igor Stravinsky,"The Rake's Progress Act 3, Scene 3","Soloist: Hilde Gueden
Orchestra: Orchestra and Chorus of Metropolitan Opera Association
Conductor: Igor Stravinsky"
11733,Andrew Cruickshank,New English Bible: Letters of Paul to the Colossians,""
11734,Richard Wagner,The Flying Dutchman Overture,"Orchestra: Philharmonia Orchestra
Conductor: Otto Klemperer"
11735,Antonio Vivaldi,Concerto for Two Violins in D minor,"Soloist: Isaac Stern, David Oistrakh
Orchestra: Philadelphia Orchestra
Conductor: Eugene Ormandy"
11736,Lennie Niehaus,The Birth of the Blues,""
11737,Matt Monro,Yesterday,""
11738,Alain Mottet and his Tahitian Band,Banana Carrier,""
11739,Petula Clark,Downtown,""
11740,The London Festival Orchestra,Ari's Theme from Exodus,""
11741,Frank Sinatra,As Time Goes By,""
11742,Sir William Walton,Henry V Suite,"Orchestra: Philharmonia Orchestra
Conductor: William Walton"
11743,Wayne Newton,Laura Lee,""
11744,The Roger Wagner Chorale,Shenandoah,""
11745,Lena Horne,Night and Day,""
11746,Robert Wilson,Bonnie Strathyre,""
11747,Edinburgh City Police Pipe Band,Miss Elspeth Campbell,""
11748,Jimmy Shand and His Band,Welcome Christmas Morning,""
11749,Franz Schubert,"Marche Militaire No. 1 in D major, D733","Orchestra: Philharmonia Orchestra
Conductor: Efrem Kurtz"
11750,Jimmy Shand and His Band,The Duke of Atholls Reel,""
11751,Paul Robeson,Swanee River,""
11752,Benjamin Britten,Soir&#xE9;es musicales - Tarantella,"Orchestra: Philharmonia Orchestra
Conductor: Irving"
11753,Johannes Brahms,Violin Sonata No. 2 in G major,"Soloist: Igor Oistrakh, Anton Ginsburg"
11754,Cilla Black,I've Been Wrong Before,""
11755,Ariel Ram&#xED;rez,Sanctus / Agnus Dei from Missa Criolla,Choir: Cantoria de la Basilica del Soccorro
11756,Kipsigis Tribe,Chemirocha,""
11757,Layton  Johnstone,Bye Bye Blackbird,""
11758,Igor Stravinsky,Ragtime (from The Soldier's Tale),"Orchestra: Instrumental Ensemble
Conductor: Igor Stravinsky"
11759,Ethel Merman,You're the Top,""
11760,Giuseppe Verdi,Io vengo a domandar (from Don Carlos),"Soloist: Eileen Farrell, Richard Tucker
Orchestra: Columbia Symphony Orchestra
Conductor: Fausto Cleva"
11761,Salvation Army Brisbane Temple Band,Minneapolis IV March,""
11762,National Songsters,I'm Going to Sing,""
11763,Hector Berlioz,Le Carnaval romain Overture,"Orchestra: Royal Philharmonic Orchestra
Conductor: Malcolm Sargent"
11764,Joy Strings,The Only One,""
11765,New York Staff Band,Joshua Fit de Battle of Jericho,Artist: Salvation Army Male Chorus
11766,International Staffband,The Holy War (Tone Poem),""
11767,"Salvation Army Meeting of Thanksgiving, Westminster Abbey 2 July 1965",O Boundless Salvation,""
11768,Gilbert  Sullivan,Iolanthe Overture,"Orchestra: Pro Arte Orchestra
Conductor: Malcolm Sargent"
11769,Dinah Shore,They Didn't Believe Me,""
11770,Mantovani and his Orchestra,September in the Rain,""
11771,Giorgio Tozzi,One Alone from The Desert Song,""
11772,The Roger Wagner Chorale,Come Back to Sorrento,""
11773,Owen Brannigan  Ernest Lush,Leanin',""
11774,Richard Rodgers  Oscar Hammerstein II,Climb Every Mountain,""
11775,The Naughty Nineties Singers,A Bird in a Gilded Cage,""
11776,John Langstaff,Nottamun Town,""
11777,Westminster Cathedral Choir,Tenebrae Factae Sunt (Responsories for Tenebrae - Good Friday),""
11778,Pipes and Drums of HM 2nd Battalion Scots Guards,The Flowers of the Forest,""
11779,Franz Schubert,"An Silvia (Who is Sylvia?), D891",Soloist: Ernest Lough
11780,Lord Beginner  the Calypso Rhythm Kings,"Cricket, Lovely Cricket",""
11781,Pat Dodd,I'm Forever Blowing Bubbles,""
11782,Herman's Hermits,I'm Into Something Good,""
11783,Valerie Mountain,Gentle Christ from A Man Dies,""
11784,Gilbert  Sullivan,The Yeoman of the Guard Overture,"Orchestra: Pro Arte Orchestra
Conductor: Malcolm Sargent"
11785,The Seekers,A World of Our Own,""
11786,Gretry/Beecham,Zemire et Azor,"Orchestra: Royal Philharmonic Orchestra
Conductor: Thomas Beecham"
11787,Johann Sebastian Bach/Wood,Partita in E,"Orchestra: New Queen's Hall Orchestra
Conductor: Wood"
11788,Massed Choirs,When Evening's Twilight Falls,""
11789,Fanica Luca  Barbu Lautaru,Morning Bird,""
11790,Maurice Ravel,Alborada del gracioso (from Miroirs),"Orchestra: French National Radio Orchestra
Conductor: Andre Cluytens"
11791,Edward MacDowell,To a Wild Rose from Woodland Sketches Opus 51,Soloist: Marjorie Mitchell
11792,Glenn Miller and The Army Air Force Band,Stardust,""
11793,Fats Waller,Honeysuckle Rose,""
11794,Ermanno Wolf-Ferrari,I Quatro Rusteghi (Act 2 Intermezzo),"Orchestra: Philharmonia Orchestra
Conductor: Charles Mackerras"
11795,Paul Robeson,Trees,""
11796,Peggy Cochrane  Jack Payne and his Orchestra,El Alamein Concerto,""
11797,Louis Armstrong,"Lawd, You Made the Night Too Long",""
11798,Charlie Chaplin,The Spring Song from A King in New York,""
11799,Amelita Galli-Curci,Echo Song,""
11800,Gilbert  Sullivan,The Mikado,Orchestra: Harry Davidson and his Orchestra
11801,Modest Petrovich Mussorgsky,Song of the Flea,Soloist: Feodor Chaliapin
11802,Alfred Drake,Song of the Vagabonds from The Vagabond King,""
11803,John Hanson,A Bachelor Gay from The Maid of the Mountains,""
11804,Andre Previn and Rhythm Group,There will Never Be Another You,""
11805,Stanley Holloway,The Pobble Who Had No Toes,""
11806,Sir Arthur Sullivan,The Lost Chord,Choir: Cwmbach United Male Choir
11807,The Mantovani Orchestra,Londonderry Air (Danny Boy),""
11808,Ambrose and His Orchestra,Copenhagen,""
11809,Ambrose and His Orchestra,The Moon was Yellow,""
11810,Kathy Kirby,Secret Love,""
11811,Ambrose and His Orchestra,When Gimble Hits the Cymbal,""
11812,Ambrose and His Orchestra,When Day is Done,""
11813,Felix Mendelssohn,War March of the Priest (from Athalie),"Orchestra: Boston Pops Orchestra
Conductor: Arthur Fiedler"
11814,Peter Warlock,Sleep,"Soloist: Kathleen Ferrier, Frederick Stone"
11815,Morriston Orpheus Choir,March of the Men of Harlech,""
11816,Jelly Roll Morton,King Porter Stomp,""
11817,Bing Crosby  Mary Martin,"The Waiter, the Porter and the Upstairs Maid",""
11818,Original Dixieland Jazz Band,I've Lost My Heart to Dixieland,""
11819,Sidney Bechet and His New Orleans Feetwarmers,Preachin' Blues,""
11820,Mildred Bailey  Her Alley Cats,Downhearted Blues,""
11821,Jack Teagarden and His Orchestra,Junk Man,""
11822,Johann Sebastian Bach,Brandenburg Concerto No. 4 in G major,"Orchestra: Schola Cantorum Basiliensis
Conductor: August Wenzinger"
11823,Charlie Parker,Funky Blues,""
11824,The Modern Jazz Quartet,Pyramid,""
11825,Thelonious Monk  Gerry Mulligan,Round Midnight,""
11826,Templars Octet,He Who Would Valiant Be,""
11827,Tony Hancock  June Whitfield,The Blood Donor (from Hancock's Half Hour),""
11828,Jack Jones,Lollipops and Roses,""
11829,Mormon Tabernacle Choir,The Lord's Prayer,""
11830,Sandra Church,Let Me Entertain You,""
11831,Felix Mendelssohn,Ruy Blas Overture,Orchestra: Wireless Symphony Orchestra
11832,Al Bowlly,Red Sails in the Sunset,""
11833,B&#xE9;la Bart&#xF3;k,Rhapsody No. 1,"Soloist: Joseph Szigeti, Bela Bartok"
11834,Yma Sumac,Virgin of the Sun God,""
11835,Tony Martin,Stranger in Paradise from Kismet,""
11836,RCA Victor Symphony Orchestra,The Song of the High Seas from Victory at Sea,""
11837,Earl Bostic and his Orchestra,Off Shore,""
11838,Frank Sinatra,Love is a Many Spendoured Thing,""
11839,John Ireland,Piano Concerto in E Flat Major,"Soloist: Cilin Horsley
Orchestra: Royal Philharmonic Orchestra"
11840,Shakespeare/Arne,Where the bee sucks (from The Tempest),Soloist: Elisabeth Schumann
11841,Sydney MacEwan  Robinson Cleaver,The Last Rose of Summer,""
11842,Jim Reeves,Danny Boy,""
11843,Mario Lanza,Because You're Mine,""
11844,Webster Booth,The English Rose,""
11845,Frank Ifield,Waltzing Matilda,""
11846,Sir William Walton,Once more unto the breach (from Henry V),"Soloist: Laurence Olivier
Orchestra: Philharmonia Orchestra
Conductor: William Walton"
11847,Alex North,Forest Meeting from Spartacus,""
11848,Peter Ustinov,Governor's Speech from The Grand Prix of Gibraltar,""
11849,The Glenn Miller Orchestra,Serenade in Blue,""
11850,Webster Booth  Gerald Moore,Passing By,""
11851,Vier Vrolike Kerels,Vat Jou Goed en Trek,""
11852,Gwen Catley  Gerald Moore,The Lass With the Delicate Air,""
11853,George Beverly Shea,He's Got the Whole World in his Hands,""
11854,Donna Parschauer,If We Never Meet Again,""
11855,Johann Sebastian Bach,Prelude and Fugue in C Major,Soloist: Harold Samuel
11856,Maggie Teyte,"Petite Dinde, ah quel outrage from Veronique",""
11857,Olive Groves  Gerald Moore,"Oh Tell Me, Nightingale",""
11858,Georges Bizet,Gypsy Air and Dance (from Carmen),"Soloist: Victoria De Los Angeles, Marcel Croisier et al
Orchestra: French National Radio Orchestra and Chorus
Conductor: Thomas Beecham"
11859,Chauve-Souris Company,The Songs of the Black Hussars,""
11860,Barbara Leigh,Don't Say Goodbye,""
11861,Two Cities Symphony,The Way to the Stars,""
11862,Louis Armstrong,Hello Dolly,""
11863,Connie Francis,Forget Domani,""
11864,Quintette du Hot Club de France,I Wonder Where My Baby is Tonight,""
11865,John Slater,Travelling Alone,""
11866,Laurindo Almeida,Recuerdos de la Alhambra,""
11867,Jackie Gleason,What is a Boy?,""
11868,Johann Sebastian Bach,"Well-tempered Clavier, Book 2 - Prelude  Fugue in D minor",Soloist: Rosalyn Tureck
11869,Bech/Isaacs,Contrapuntus 7 from The Art of Fugue,Orchestra: Philomusica of London
11870,Johann Sebastian Bach,Goldberg variations - Variation No. 30,Soloist: George Malcolm
11871,Lennie Niehaus,September Song,""
11872,Danny Kaye,Manic Depressive Presents,""
11873,Beniamino Gigli,"Silent Night, Holy Night",""
11874,Marlene Dietrich,Falling in Love Again,""
11875,MGM Studio Orchestra,An American in Paris,""
11876,Johann Sebastian Bach,"Well-tempered Clavier, Book 1 - Prelude  Fugue in C sharp major",Soloist: Wanda Landowska
11877,Hector Berlioz,Queen Mab scherzo (from Romeo and Juliet),"Orchestra: NBC Symphony Orchestra
Conductor: Arturo Toscanini"
11878,Alexander Tikhonovich Gretchaninov,Glory To Thee Oh Lord (from Twofold Litany),"Soloist: Feodor Chaliapin
Choir: Choir of the Russian Church of the Metropolitan of Paris"
11879,Sir Edward Elgar,"The Starlight Express - O children, open you arms","Soloist: Frederick Harvey
Orchestra: Royal Philharmonic Orchestra
Conductor: Collingwood"
11880,Sir Paul Dukes,Rhythmic Headstand,""
11881,Wolfgang Amadeus Mozart,Overture  Notte e giorno (from Don Giovanni),"Soloist: Salvatore Baccaloni
Orchestra: Glyndebourne Festival Orchestra
Conductor: Adolf Busch"
11882,Alec Mortimer  Foden's Motor Works Band,Drinking,""
11883,Gilbert  Sullivan,"My boy, you may take it from me (from Ruddigore)","Artist: George Baker, Richard Lewis
Orchestra: Pro Arte Orchestra
Conductor: Malcolm Sargent"
11884,Consett Citizens' Choir,Blaydon Races,""
11885,Sir Edward Elgar,The Dream of Gerontius - And I hold in veneration,"Soloist: John Heddle Nash
Orchestra: Royal Liverpool Philharmonic Orchestra
Conductor: Malcolm Sargent"
11886,K S Narayanaswami  Narayana Menon,Janani Mamara,""
11887,Eartha Kitt,Under the Bridges of Paris,""
11888,Nat King Cole,The Very Thought of You,""
11889,Giacomo Puccini,E Lucevan le Stelle (from Tosca),"Soloist: Giuseppe di Stefano, Maria Callas
Orchestra: La Scala Orchestra
Conductor: Victor de Sabata"
11890,Brook Benton,Why Try to Change Me Now?,""
11891,Pyotr Ilyich Tchaikovsky,Nutcracker Suite - Dance of the Mirlitons,Orchestra: Stokowski Symphony Orchestra
11892,Tex Ritter,"Do Not Forsake Me, O My Darling from High Noon",""
11893,Matt Monro,Somewhere (from West Side Story),""
11894,London Palladium Orchestra,The Whistler and his Dog,""
11895,Peggy Lee,I'm a Woman,""
11896,Nella Colombo,Giorgio,""
11897,William Shakespeare,"Richard II Act 4, Scene 1",Artist: John Gielgud
11898,Jules Massenet,Death of Tha&#xEF;s (from Tha&#xEF;s),"Soloist: Dorothy Kirsten, Robert Merrill
Orchestra: RCA Victor Symphony Orchestra
Conductor: Francois Morel"
11899,Louis Armstrong  His All-Stars,The Faithful Hussar,""
11900,Fats Waller,I'm Crazy About My Baby,""
11901,Harold Pinter,The Last to Go from Pieces of Eight,"Artist: Kenneth Williams, Peter Reeves"
11902,The Supremes,Where Did Our Love Go?,""
11903,Peter Sellers,The Trumpet Volunteer,""
11904,Wolfgang Amadeus Mozart,Non ti fidar (from Don Giovanni),"Soloist: Ina Souez, Luise Helletsgruber et al
Orchestra: Glyndebourne Festival Orchestra and Chorus
Conductor: Fritz Busch"
11905,Westminster Cathedral Choir,Recessit Pastor Noster (Responsories for Tenebrae - Holy Saturday),""
11906,Richard Wagner,Abendlich Strahlt (from Das Rheingold),"Soloist: Friedrich Schorr,
Orchestra: Berlin State Opera Orchestra and Chorus
Conductor: Leo Blech"
11907,Benjamin Britten,New Year Carol (from Friday Afternoons),"Soloist: John Hahessy, Benjamin Britten"
11908,Benjamin Britten,Gloria (from Missa brevis in D major),"Soloist: George Malcolm
Choir: Westminster Cathedral Boys' Choir"
11909,George Martin Orchestra,All My Loving,""
11910,Quartette Tr&#xE9;s Bien,Kilimanjaro,""
11911,The Beatles,She's a Woman,""
11912,Michael Olatunji,Odun De! Odun De! (Happy New Year),""
11913,Carmen Amaya and Company,Fiesta de Jerez,""
11914,Jean Sablon,Vous qui passez sans me voir,Artist: Wall Berg and his Orchestra
11915,Kenneth McKellar,She Moved Through the Fair,""
11916,Joe Loss and His Band,In the Mood,""
11917,Sir Edward Elgar,Falstaff - Interlude No. 1,"Orchestra: London Symphony Orchestra
Conductor: Edward Elgar"
11918,Ermanno Wolf-Ferrari,The Jewels of Madonna (Act 3 Intermezzo),"Orchestra: Philharmonia Orchestra
Conductor: Charles Mackerras"
11919,Lars-Erik Larsson,Concerto for Saxophone,"Soloist: Sigurd Rascher
Orchestra: Stockholm Radio Orchestra
Conductor: Tonsattaren"
11920,Harry Gold and his Band,The Charleston,""
11921,Ted Heath  His Music,South Rampart Street Parade,""
11922,Vincenzo Bellini,La Sonnambula Act 2,"Soloist: Maria Callas
Orchestra: La Scala Orchestra and Chorus
Conductor: Antonio Votto"
11923,Massed Miners' Choirs,"Silent Night, Holy Night",""
11924,Gilbert  Sullivan,A more humane Mikado (from The Mikado),Soloist: Darrell Fancourt
11925,"St Mark's Church Choir, North Audley Street, London",He Who Would True Valour See,""
11926,Richard Tauber,Goodbye,""
11927,Peter Dawson,D' Ye Ken John Peel,""
11928,Massed Chorus of 200 Voices,Eternal Father Strong to Save,""
11929,"Leslie ""Hutch"" Hutchinson",Two Bouquets,""
11930,Brendan O'Dowda,Galway Bay,""
11931,London Crusader Choir,O Love That Wilt Not Let Me Go,""
11932,Train Sound Effects,West Highland Line near Tyndrum,""
11933,Felix Mendelssohn,"Baal, we cry to thee (from Elijah)","Choir: Huddersfield Choral Society
Orchestra: Royal Liverpool Philharmonic Orchestra
Conductor: Malcolm Sargent"
11934,Mabel Constanduros  Michael Hogan,The Bugginses Prepare for a Party,""
11935,Train Sound Effects,Trains in the hills,""
11936,W Awdry,Edward and Gordon,Artist: Johnny Morris
11937,Unknown,The Old Lady Drives to Dolgoch,""
11938,Ray Charles,Georgia on my Mind,""
11939,Wolfgang Amadeus Mozart,Venite inginocchiatevi (from The Marriage of Figaro),Soloist: Elisabeth Schumann
11940,Choir of the Russian Church of the Metropolitan of Paris,Multos Annos (Russian Orthodox Liturgy),""
11941,Lonnie Donegan,Love is Strange,""
11942,Rafael Romero  R. Montoya Jarrito,Cuatro Saetas,""
11943,John Lee Hooker,Dimples,""
11944,Miriam Makeba,Suliram (Indonesian Lullaby),""
11945,Alma Gluck,Carry Me Back to Old Virginny,""
11946,Perry Como  the Ray Charles Singers,Glendora,""
11947,Anne Shelton,Tangerine,""
11948,The Alberts,Morse Code Melody,""
11949,Shirley Temple,Animal Crackers in My Soup,""
11950,The Temperance Seven,Pasadena,""
11951,The Goons,Tales of Old Dartmoor,""
11952,The Royal Choral Society,O Come All Ye Faithful,""
11953,Geoff Love  His Orchestra,The Call of the Faraway Hills,""
11954,Heitor Villa-Lobos,Prelude,Soloist: Andres Segovia
11955,Sound Effects,BRM V16 Racing Car in Circuit at Silverstone,""
11956,King's College Chapel Choir,Past Three O'Clock,""
11957,The Oscar Peterson Trio,Tenderly,""
11958,Stanelli and his Hornchestra,Noises of London / I Want to Be Happy,""
11959,Woody Herman  His Orchestra,At The Woodchopper's Ball,""
11960,Binnie Hale  Seymour Beard,Tea for Two,""
11961,Shelley Berman,Hold On,""
11962,Frank Sinatra,Ol' Man River,""
11963,Vera Lynn,Wishing,""
11964,Sing-it-Again Ensemble  the Steve Race Four,Cruising Down the River,""
11965,Guy Lombardo  His Royal Canadians,Everywhere You Go,""
11966,Rikki Henderson,A Pretty Girl is Like a Melody,""
11967,Guy Lombardo  His Royal Canadians,The Band Played On,""
11968,The Ray Charles Singers,If You Were the Only Girl in the World,""
11969,Roosters Concert Party and Military Band,Route March,""
11970,Edward German,Henry VIII Dances,"Orchestra: Pro Arte Orchestra
Conductor: Malcolm Sargent"
11971,Webster Booth,Roses of Picardy,""
11972,The Roosters Concert Party,Old Comrades Reunion,""
11973,Frank Chacksfield  His Orchestra,Autumn Concerto,""
11974,Rooster Concert Party,A Village Concert,""
11975,Palace Theatre Orchestra,Bric-a-Brac (Selection),""
11976,The Roosters Concert Party,Lights Out,""
11977,Eve Boswell,Sarie Marais,""
11978,The Mantovani Orchestra,Ramona,""
11979,Sikh Regiment 2nd Battalion Buglers,The Last Post,""
11980,Lennie Niehaus,I Dream of Jeannie With the Light Brown Hair,""
11981,The Melachrino Strings And Orchestra,The Legend of the Glass Mountain,""
11982,Ivor Emmanuel,Rose of England,""
11983,Kenneth McKellar,Keep Right on to the End of the Road,""
11984,Eileen Donaghy,Forty Shades of Green,""
11985,Brendan O'Dowda,Father O'Callaghan,""
11986,Frankie Laine,Granada,""
11987,Colette Renard,Ca C'est Paris,""
11988,Humphrey Lyttelton and His Band,Careless Love Blues,""
11989,Red Army Ensemble,Tipperary,""
11990,Barbu Lautaru Popular Ensemble,Hura,""
11991,Mamadi Dioubate,Solo de Seron,""
11992,Royal Marines Massed Bands,Sunset,""
11993,Angela Baddeley,Kate in the Call Box,""
11994,Igor Stravinsky,Anne Truelove's aria (from The Rake's Progress),"Soloist: Hilde Gueden
Orchestra: Metropolian Opera Orchestra and Chorus
Conductor: Igor Stravinsky"
11995,Wolfgang Amadeus Mozart,Andr&#xF2; ramingo e solo (from Idomeneo),"Soloist: Richard Lewis, Leopold Simoneau, Sena Jurinac
Orchestra: Glyndebourne Festival Orchestra
Conductor: John Pritchard"
11996,Remembrance Festival at the Royal Albert Hall 1928,The Last Post,""
11997,Lennie Niehaus,"I Love You, Samantha",""
11998,Augusto Camacho,Quandos os Sinos Dobram,""
11999,Jimmy Durante,"Little Bit This, Little Bit That",""
12000,The Banjo Kings,Down South,""
12001,Frank Sinatra,East of the Sun,""
12002,Royal Yacht Band,A Life on the Ocean Wave,""
12003,Gilbert  Sullivan,When All Night Long,Soloist: Sydney Granville
12004,Sergey Vasilievich Rachmaninov,"Prelude in C sharp minor, Op. 3/2",Soloist: Moura Lympany
12005,Frank Titterton,The English Rose,""
12006,Kenny Ball  His Jazzmen,"I Love You, Samantha",""
12007,Jack Cassidy,Dear Little Girl,""
12008,Domenico Modugno and his Quintet,Ventu D'Estati,""
12009,Sergey Vasilievich Rachmaninov,"Prelude in B minor, Op. 32/10",Soloist: Cor de Groot
12010,G&#xE9;rard La Viny,Adieu Tristesse,""
12011,The Choir of Temple Church,God Be in My Head,Artist: George Thalben-Ball
12012,Erroll Garner,It's the Talk of the Town,""
12013,&#xC9;dith Piaf,"Non, Je ne regrette rien",""
12014,Am&#xE1;lia Rodrigues,Doce Cascabeles,""
12015,The Chris Barber Jazz and Blues Band,Whistlin' Rufus,""
12016,Jimmy Shand and His Band,The Double Foursome,""
12017,Billy J. Kramer  The Dakotas,Little Children,""
12018,Sir William Walton,Sheep May Safely Graze from The Wise Virgins Suite,"Orchestra: Concert Arts Orchestra
Conductor: Irving"
12019,Andy Stewart,The Muckin' o' Geordie's Byre,""
12020,Peggy Lee,The Party's Over,""
12021,Johannes Brahms,"Rede, M&#xE4;dchen, allzu Liebes (from Liebeslieder, Op. 52)","Soloist: Elsie Morison, Marjorie Thomas et al"
12022,Humphrey Lyttelton and His Band,The Old Grey Mare,""
12023,Lord Kitchener  Fredy Grant's Caribbean Rhythm,The Denis Compton Calypso,""
12024,Robert Sharples,Waltzing Matilda,""
12025,John Boulter and the George Mitchell Minstrels,When I Grow Too Old to Dream,""
12026,Wally Stott  His Orchestra,Music Hall Burlesque,""
12027,Francis Poulenc,L'Embarquement pour Cyth&#xE8;re,"Soloist: Vitya Vronsky, Victor Babin"
12028,Ezio Pinza,Welcome Home,""
12029,Flanders and Swann,A Gnu,""
12030,Kenneth McKellar,Scotland the Brave,""
12031,Salli Terri,I Wonder as I Wander,""
12032,Gioachino Rossini,Un segreto d'importanza (from La Cenerentola),"Soloist: Ian Wallace, Sesto Bruscantini
Orchestra: Glyndebourne Festival Orchestra"
12033,David Lloyd,March of the Men of Harlech,Artist: HM Welsh Guards Band
12034,Florrie Forde,"Swing Me Higher, Obadiah",""
12035,Jack Teagarden and His Orchestra,"Chinatown, My Chinatown",""
12036,Lucienne Boyer,Parlez-moi d'Amour,""
12037,New Bohemians,Sizilietta,""
12038,Sid Phillips  His Band,Hor d'oeuvres,""
12039,The Melachrino Strings And Orchestra,Noel Coward Fantasy,""
12040,Maggie Teyte  Gerald Moore,Plaisir d'Amour,""
12041,Frank Sinatra,These Foolish Things,""
12042,Robert Goulet,I Talk to the Trees,""
12043,Kid Ory's Creole Jazz Band,"Oh, Didn't He Ramble",""
12044,Miriam Makeba,One More Dance,""
12045,Ella Fitzgerald,Isn't it Romantic?,""
12046,Deane Waretini  the Arawa Concert Party,Kara Karu (Maori Fishing Chant),""
12047,Nina  Frederick,Listen to the Ocean,""
12048,George Frideric Handel/Beecham,Love in Bath - Hornpipe,"Orchestra: Royal Philharmonic Orchestra
Conductor: Thomas Beecham"
12049,Gerard Souzay  Dalton Baldwin,Azualao,""
12050,Judy Garland,Swanee,""
12051,Ellabelle Davis,Were You There?,""
12052,Raymond Glendenning,Bolton Wanderers vs. Chelsea: 2 June 1945 (Commentary),""
12053,Charles Trenet,Formidable,""
12054,Pyotr Ilyich Tchaikovsky,Sleeping Beauty - Act 3 Pas de deux,"Orchestra: Philharmonia Orchestra
Conductor: Efrem Kurtz"
12055,Peter Pears  Benjamin Britten,Early One Morning,""
12056,Lewis Carroll,The Lobster Quadrille from Alice in Wonderland,"Soloist: Jane Asher, Norman Shelley, Ian Wallace"
12057,The Andrews Sisters,Last Night on the Back Porch,""
12058,Ringling Brothers Barnum  Bailey Circus Band,Entry of the Gladiators,""
12059,Joe Loss  His Orchestra,The Anniversary Waltz,""
12060,Giacomo Puccini,Madama Butterfly Act 2 (finale),"Soloist: Renata Tebaldi
Orchestra: St Cecilia Orchestra, Rome
Conductor: Tullio Serafin"
12061,Richard Tauber,Ich Glaub' Nie Mehr an Eine Frau,""
12062,Balalaika Orchestra,Black Eyes,""
12063,Coco the Clown,The Story of Charlie,""
12064,Wolfgang Amadeus Mozart,"Divertimento in E flat major for String Trio, K 563",Orchestra: Kehr Trio
12065,Ottorino Respighi,Ancient Airs and Dances Suite No. 1 - 2nd movement,"Orchestra: Philharmonia Orchestra
Conductor: Antal Dorati"
12066,George Frideric Handel/Beecham,The Gods Go a-Begging - Hornpipe,"Orchestra: Royal Philharmonic Orchestra
Conductor: Thomas Beecham"
12067,Country Dance Players,Jack's Maggot,""
12068,Queen's Hall Light Orchestra,The Old Clockmaker,""
12069,New York Pro Musica,The Play of Daniel Overture,""
12070,Johannes Brahms,Piano Quintet in F minor,"Soloist: Sviatoslav Richter
Orchestra: Borodin Quartet"
12071,Claude Debussy,Green (from Ariettes Oubliees),"Soloist: Maggie Teyte, Gerald Moore"
12072,Maurice Ravel,La fl&#xFB;te enchant&#xE9;e (from Sch&#xE9;h&#xE9;razade),"Soloist: Suzanne Danco
Orchestra: Orchestre de la Suisse Romande
Conductor: Ernest Ansermet"
12073,Ravi Shankar,Spring Season,""
12074,Norrie Paramor  His Orchestra,The Very Thought of You,""
12075,Nina  Frederick,Bei Mir Bist du Schon,""
12076,Caterina Valente,El Cumbanchero,""
12077,Petula Clark,Chariot,""
