1313;1166;976;|Sun 28 Sep 1997|;|Horse-racing commentator|
1314;1167;977;|Sun 21 Sep 1997|;|Film director|
1315;1168;978;|Sun 07 Sep 1997|;|Literary critic|
1316;1169;979;|Sun 24 Aug 1997|;|Novelist|
1317;1170;980;|Sun 22 Jun 1997|;|Comedian|
1318;1170;54;|Mon 09 Dec 1957|;|Goon Show and Hancock comedy actor|
1319;1171;981;|Sun 08 Jun 1997|;|Poet, Performer|
1320;1172;982;|Sun 18 May 1997|;|Comedian|
1321;1173;983;|Sun 11 May 1997|;|Sculptor|
1322;1173;984;|Mon 20 Jul 1964|;|Sculptor|
1323;1174;985;|Sun 04 May 1997|;|Astronomer Royal|
1324;1175;627;|Sun 27 Apr 1997|;|Comedian, Comedy writer|
1325;1176;986;|Sun 20 Apr 1997|;|Film actor|
1326;1177;987;|Sun 23 Mar 1997|;|Pop artist|
1327;1177;988;|Sat 12 May 1979|;|Pop artist|
1328;1178;989;|Sun 09 Mar 1997|;|Explorer, Writer|
1329;1179;990;|Sun 23 Feb 1997|;|Chef|
1330;1180;504;|Sun 16 Feb 1997|;|Civil rights campaigner|
1331;1181;991;|Sun 09 Feb 1997|;|Fantasy fiction writer|
1332;1182;992;|Sun 02 Feb 1997|;|Actor|
1333;1183;993;|Sun 05 Jan 1997|;|Actor, Comedian, Monty Python|
1334;1183;994;|Sat 17 Jul 1971|;|Actor, Comedian|
1335;1184;995;|Sun 29 Dec 1996|;|Novelist|
1336;1185;996;|Sun 15 Dec 1996|;|Singer, Songwriter|
1337;1186;997;|Sun 08 Dec 1996|;|Professor of Fertility Studies|
1338;1187;998;|Sun 01 Dec 1996|;|Broadcaster, Game-show host, Dancer|
1339;1187;484;|Mon 16 Jul 1962|;|Comedian, Presenter|
1340;1188;293;|Sun 24 Nov 1996|;|Official Leader of the Opposition (became Prime Minister in 1997), Politician - Labour|
1341;1189;80;|Sun 10 Nov 1996|;|Writer, Advisor to government and royalty, Traveller|
1342;1189;80;|Mon 30 Mar 1959|;|Writer, Explorer|
1343;1190;46;|Sun 03 Nov 1996|;|Governor of Hong Kong, Politician - Conservative|
1344;1191;624;|Sun 20 Oct 1996|;|Football manager|
1345;1191;435;|Sat 21 Oct 1972|;|Footballer|
1346;1192;315;|Sun 06 Oct 1996|;|Chairman of the Committee on Public Understanding of Science|
1347;1193;999;|Sun 29 Sep 1996|;|Novelist, Comedian|
1348;1194;1000;|Sun 15 Sep 1996|;|Television actor|
1349;1195;1001;|Sun 08 Sep 1996|;|Scientist, Neurobiologist|
1350;1196;1002;|Sun 01 Sep 1996|;|Businessman, Interior designer|
1351;1197;80;|Sun 18 Aug 1996|;|Composer, Conductor|
1352;1197;80;|Mon 09 Oct 1967|;|Pianist, Conductor|
1353;1198;1003;|Sun 16 Jun 1996|;|Journalist, Writer|
1354;1198;1004;|Sat 21 Jan 1984|;|Journalist, Writer|
1355;1199;315;|Sun 26 May 1996|;|Film and theatre producer|
1356;1200;183;|Sun 12 May 1996|;|Actor, Comedian|
1357;1201;1005;|Sun 21 Apr 1996|;|Novelist, Playwright|
1358;1202;1006;|Sun 14 Apr 1996|;|Newspaper proprietor|
1359;1203;1007;|Sun 07 Apr 1996|;|Cricket umpire|
1360;1204;1008;|Sun 31 Mar 1996|;|Falklands War veteran|
1361;1205;1009;|Sun 17 Mar 1996|;|Chairman of the National Westminster Bank, Businessman, Banker, Lawyer|
1362;1206;1010;|Sun 03 Mar 1996|;|Shadow Chancellor (became Prime Minister in 2007), Politician - Labour|
1363;1207;1009;|Sun 25 Feb 1996|;|Artist, Surgeon|
1364;1208;272;|Sun 18 Feb 1996|;|Academic, Critic|
1365;1209;1011;|Sun 28 Jan 1996|;|Novelist|
1366;1210;1012;|Sun 14 Jan 1996|;|Playwright, Screenwriter|
1367;1211;29;|Sun 07 Jan 1996|;|Playwright, Screenwriter|
1368;1212;1013;|Sun 19 Nov 1995|;|Record producer, Composer|
1369;1212;1014;|Sat 31 Jul 1982|;|Record producer, Composer|
1370;1213;219;|Sun 12 Nov 1995|;|Novelist|
1371;1214;1015;|Sun 22 Oct 1995|;|Lyricist|
1372;1215;1016;|Sun 15 Oct 1995|;|Academic, Writer|
1373;1216;1017;|Sun 08 Oct 1995|;|Controller of BBC1, Broadcaster|
1374;1217;1018;|Sun 24 Sep 1995|;|Businessman, Advertising executive|
1375;1218;282;|Sun 17 Sep 1995|;|Ornithologist, Conservationist, Journalist|
1376;1219;1019;|Sun 10 Sep 1995|;|Novelist, Poet|
1377;1220;504;|Sun 02 Jul 1995|;|Landowner, Property developer|
1378;1221;1020;|Sun 25 Jun 1995|;|Fashion designer|
1379;1222;1021;|Sun 18 Jun 1995|;|Surgeon|
1380;1223;750;|Sun 11 Jun 1995|;|Bluesman, Singer-songwriter, Guitarist|
1381;1224;1022;|Sun 04 Jun 1995|;|British actor|
1382;1225;1023;|Sun 21 May 1995|;|Former Press Secretary to Margaret Thatcher|
1383;1226;1024;|Sun 14 May 1995|;|Playwright|
1384;1227;1025;|Sun 07 May 1995|;|Archbishop of Canterbury|
1385;1228;1026;|Sun 30 Apr 1995|;|Businessman, Record producer|
1386;1229;1027;|Sun 23 Apr 1995|;|Composer|
1387;1230;1028;|Sun 16 Apr 1995|;|British actor|
1388;1231;1029;|Sun 09 Apr 1995|;|Musician, Counter-tenor, Opera singer|
1389;1232;1030;|Sun 19 Mar 1995|;|Musician, Critic|
1390;1233;504;|Sun 12 Mar 1995|;|Writer, Publisher|
1391;1234;282;|Sun 05 Mar 1995|;|Historian|
1392;1235;1031;|Sun 26 Feb 1995|;|British actor|
1393;1236;1032;|Sun 19 Feb 1995|;|General Secretary of the Rail, Maritime and Transport Union|
1394;1237;1033;|Sun 29 Jan 1995|;|Businessman|
1395;1238;1034;|Sun 22 Jan 1995|;|Biologist, Writer|
1396;1239;939;|Sun 15 Jan 1995|;|Screenwriter, Television producer|
1397;1240;80;|Sun 01 Jan 1995|;|Politician - Conservative, Diarist|
1398;1241;1035;|Sun 25 Dec 1994|;|Television actor|
1399;1242;1036;|Sun 27 Nov 1994|;|Painter|
1400;1243;1037;|Sun 13 Nov 1994|;|Conductor, Composer|
1401;1244;1038;|Sun 06 Nov 1994|;|Archbishop of Cape Town|
1402;1245;1039;|Sun 16 Oct 1994|;|Chairman of Glyndebourne|
1403;1246;1040;|Sun 02 Oct 1994|;|Poet|
1404;1247;1041;|Sun 18 Sep 1994|;|Composer|
1405;1248;1042;|Sun 10 Jul 1994|;|Rabbi, Broadcaster|
1406;1249;182;|Sun 03 Jul 1994|;|Journalist, Broadcaster, Editor|
1407;1250;1043;|Sun 26 Jun 1994|;|Director of the Promenade Concerts, Broadcaster, Arts administrator|
1408;1251;1044;|Sun 19 Jun 1994|;|Art critic|
1409;1252;1010;|Sun 05 Jun 1994|;|Theatre critic|
1410;1253;1046;|Sun 29 May 1994|;|Jockey|
1411;1254;1047;|Sun 08 May 1994|;|Blindness campaigner, Scientist|
1412;1255;1048;|Sun 01 May 1994|;|Writer, Broadcaster|
1413;1256;1049;|Sun 24 Apr 1994|;|Newsreader, Journalist|
1414;1257;1050;|Sun 17 Apr 1994|;|Composer, Conductor|
1415;1258;1051;|Sun 10 Apr 1994|;|Poet|
1416;1259;1052;|Sun 03 Apr 1994|;|Explorer|
1417;1259;1053;|Sat 29 Oct 1983|;|Explorer|
1418;1260;1054;|Sun 27 Mar 1994|;|Newspaper proprietor|
1419;1261;1055;|Sun 20 Feb 1994|;|Chancellor of the Exchequer, Politician - Conservative|
1420;1262;1056;|Sun 06 Feb 1994|;|Creator of Hitchhiker's Guide to the Galaxy|
1421;1263;1057;|Sun 23 Jan 1994|;|Playwright|
1422;1264;1058;|Sun 16 Jan 1994|;|Composer|
1423;1265;1059;|Sun 09 Jan 1994|;|Editor of Private Eye, Broadcaster|
1424;1266;1060;|Sun 02 Jan 1994|;|Neurologist, Writer|
1425;1267;1061;|Sun 26 Dec 1993|;|Politician - Labour|
1426;1268;80;|Sun 19 Dec 1993|;|Drummer, Singer-songwriter|
1427;1269;1062;|Sun 28 Nov 1993|;|Journalist, Columnist|
1428;1270;1063;|Sun 31 Oct 1993|;|Chief Inspector of Prisons|
1429;1271;459;|Sun 24 Oct 1993|;|Broadcaster, Comedian, DJ|
1430;1272;1064;|Sun 17 Oct 1993|;|American Ambassador to the UK, Diplomat, Ambassador|
1431;1273;504;|Sun 26 Sep 1993|;|Chairman of the Arts Council, Businessman, Arts|
1432;1274;299;|Sun 19 Sep 1993|;|Comedian, Broadcaster|
1433;1275;1065;|Sun 11 Jul 1993|;|Theatre director|
1434;1276;1066;|Sun 04 Jul 1993|;|Writer|
1435;1277;1067;|Sun 27 Jun 1993|;|European Commissioner, Politician - Conservative|
1436;1278;1068;|Sun 06 Jun 1993|;|Boxer|
1437;1279;1069;|Sun 23 May 1993|;|GEC businessman|
1438;1280;267;|Sun 09 May 1993|;|Journalist, Broadcaster|
1439;1281;504;|Sun 02 May 1993|;|Film director|
1440;1282;1070;|Sun 18 Apr 1993|;|Chef|
1441;1283;1071;|Sun 11 Apr 1993|;|Jockey, Journalist|
1442;1284;540;|Sun 04 Apr 1993|;|Founder of Bristol Exploratory, Scientist, Psychologist|
1443;1285;80;|Sun 14 Mar 1993|;|Award winning sitcom writer|
1444;1286;1072;|Sun 07 Mar 1993|;|Politician - Labour|
1445;1287;1073;|Sun 28 Feb 1993|;|Film director, Producer|
1446;1288;1074;|Sun 21 Feb 1993|;|Civil servant|
1447;1289;80;|Sun 31 Jan 1993|;|Psychiatrist, Writer|
1448;1290;1075;|Fri 25 Dec 1992|;|Physicist, Writer|
1449;1291;135;|Sun 20 Dec 1992|;|Fashion designer|
1450;1292;429;|Sun 13 Dec 1992|;|Botanist|
1451;1293;1077;|Sun 29 Nov 1992|;|Politician - Conservative|
1452;1294;1078;|Sun 22 Nov 1992|;|Conductor|
1453;1295;1079;|Sun 01 Nov 1992|;|Commander of coalition forces in the Gulf War|
1454;1296;1080;|Sun 25 Oct 1992|;|General-Secretary of the Amalgamated Engineering  Electrical Union|
1455;1297;1081;|Sun 27 Sep 1992|;|Founder of the Samaritans|
1456;1298;1082;|Sun 20 Sep 1992|;|Chef, Restaurateur|
1457;1299;1083;|Sun 06 Sep 1992|;|Founder of Live Aid, Singer, Songwriter|
1458;1300;1084;|Sun 26 Jul 1992|;|Secretary of State for National Heritage, Politician - Conservative|
1459;1301;1085;|Sun 19 Jul 1992|;|Newspaper columnist|
1460;1302;1086;|Sun 12 Jul 1992|;|Photo-journalist|
1461;1303;1087;|Sun 21 Jun 1992|;|Missionary, Humanitarian|
1462;1304;1088;|Sun 14 Jun 1992|;|British actor|
1463;1305;1089;|Sun 07 Jun 1992|;|Swimmer, Olympic gold medal winner|
1464;1306;80;|Sun 24 May 1992|;|Lord Chief Justice|
1465;1307;1090;|Sun 17 May 1992|;|Chief Executive of Channel 4|
1466;1308;1091;|Sun 10 May 1992|;|Rugby player|
1467;1309;1092;|Sun 26 Apr 1992|;|Opera singer - tenor|
1468;1310;1093;|Sun 05 Apr 1992|;|Art historian, Writer|
1469;1311;1094;|Sun 15 Mar 1992|;|Historian, Philosopher|
1470;1312;1095;|Sun 08 Mar 1992|;|Businessman, Publisher, Editor|
1471;1313;1096;|Sun 01 Mar 1992|;|Geneticist, Broadcaster|
1472;1314;1041;|Sun 23 Feb 1992|;|Musician, Singer, Songwriter|
1473;1315;1097;|Sun 16 Feb 1992|;|Athlete, Neurologist|
1474;1316;145;|Sun 09 Feb 1992|;|Actor, Comedian|
1475;1317;1098;|Sun 02 Feb 1992|;|Novelist|
1476;1318;1099;|Sun 26 Jan 1992|;|Prime Minister, Politician - Conservative|
1477;1319;282;|Sun 19 Jan 1992|;|Lord Bishop of Durham|
1478;1320;80;|Sun 12 Jan 1992|;|Actor, Film director, Writer|
1479;1321;1100;|Sun 22 Dec 1991|;|'Allo 'Allo actor|
1480;1322;1101;|Sun 01 Dec 1991|;|Steeplejack, Broadcaster|
1481;1323;29;|Sun 17 Nov 1991|;|Gaia scientist|
1482;1324;1102;|Sun 10 Nov 1991|;|Theatre impresario|
1483;1325;54;|Sun 03 Nov 1991|;|Historian, Campaigner|
1484;1326;1103;|Sun 27 Oct 1991|;|American actor|
1485;1327;1104;|Sun 13 Oct 1991|;|Film director|
1486;1327;289;|Mon 10 Apr 1967|;|Film director|
1487;1328;1105;|Sun 06 Oct 1991|;|Cricketer, Politician|
1488;1329;1106;|Sun 29 Sep 1991|;|Photographer|
1489;1330;1107;|Sun 22 Sep 1991|;|Conductor|
1490;1331;1102;|Sun 15 Sep 1991|;|Director-General of the Confederation of Business Industry, Business|
1491;1332;293;|Sun 01 Sep 1991|;|Engineer, Architect|
1492;1333;1108;|Sun 25 Aug 1991|;|Playwright, Screenwriter|
1493;1334;1109;|Sun 07 Jul 1991|;|Former Attorney General, Politician- Labour|
1494;1335;80;|Sun 30 Jun 1991|;|Trade union leader|
1495;1336;953;|Sun 23 Jun 1991|;|Advertising executive|
1496;1337;1110;|Sun 09 Jun 1991|;|Poet, Playwright|
1497;1338;1111;|Sun 02 Jun 1991|;|Chef, Restaurateur|
1498;1339;290;|Sun 26 May 1991|;|Shadow Chancellor, Politician - Labour|
1499;1340;14;|Sun 19 May 1991|;|BBC journalist, Broadcaster|
1500;1341;1112;|Sun 12 May 1991|;|Writer, Explorer|
1501;1342;1113;|Sun 21 Apr 1991|;|Chief Rabbi Elect|
1502;1343;1114;|Sun 14 Apr 1991|;|British Airways businessman|
1503;1344;1115;|Sun 07 Apr 1991|;|Novelist|
1504;1345;1041;|Sun 17 Mar 1991|;|Chairman of National Power|
1505;1346;1116;|Sun 10 Mar 1991|;|Spectator columnist, Spectator columnist|
1506;1347;1117;|Sun 03 Mar 1991|;|Former Chairman of Granada|
1507;1348;1118;|Sun 24 Feb 1991|;|Theatre director|
1508;1349;219;|Sun 10 Feb 1991|;|Leader of the Liberal Democrats, Politician - Liberal Democrat|
1509;1350;1119;|Sun 03 Feb 1991|;|Former German Foreign Affairs Minister|
1510;1351;1120;|Sun 27 Jan 1991|;|Musician, Experimental artist|
1511;1352;1121;|Sun 20 Jan 1991|;|Film director|
1512;1353;1122;|Sun 06 Jan 1991|;|Lawyer, Political advisor|
1513;1354;1123;|Sun 30 Dec 1990|;|Broadcaster, TV chef|
1514;1355;1124;|Sun 23 Dec 1990|;|Former hostage, Writer|
1515;1356;1125;|Sun 02 Dec 1990|;|Sculptor|
1516;1357;1126;|Sun 04 Nov 1990|;|Academic|
1517;1358;587;|Sun 28 Oct 1990|;|Director of the South Bank Centre|
1518;1359;1128;|Sun 21 Oct 1990|;|Comedian|
1519;1360;1129;|Sun 14 Oct 1990|;|Former General-Secretary of the ASTMS , Campaigner|
1520;1361;1130;|Sun 07 Oct 1990|;|Actor|
1521;1362;1131;|Sun 30 Sep 1990|;|Captain of England football team, Athlete, Footballer, Broadcaster|
1522;1363;1132;|Sun 02 Sep 1990|;|Athlete, Sailor|
1523;1363;105;|Sat 04 Jul 1970|;|Round-the-world sailor|
1524;1364;1133;|Sun 08 Jul 1990|;|Director of the ENO, Theatre, Opera|
1525;1365;1134;|Sun 01 Jul 1990|;|Artist, Decorative artist|
1526;1366;1135;|Sun 24 Jun 1990|;|Lawyer, Barrister|
1527;1367;1136;|Sun 17 Jun 1990|;|Theatre, Impresario|
1528;1368;1137;|Sun 03 Jun 1990|;|Comedian|
1529;1368;407;|Sat 13 Jul 1963|;|Comedian|
1530;1369;1138;|Sun 27 May 1990|;|Local Government spokesperson, Politician - Labour|
1531;1370;1139;|Sun 20 May 1990|;|Actor|
1532;1371;1140;|Sun 15 Apr 1990|;|Ambassador to the UN , Scientist|
1533;1372;1141;|Sun 25 Mar 1990|;|Politician - Conservative|
1534;1373;1142;|Sun 18 Mar 1990|;|Engineer, Architect|
1535;1374;1143;|Sun 11 Mar 1990|;|President of the Royal Society, Nobel Prize winner|
1536;1375;366;|Sun 04 Mar 1990|;|Journalist, Broadcaster|
1537;1376;1144;|Sun 25 Feb 1990|;|Actor, Comedian|
1538;1377;267;|Sun 18 Feb 1990|;|Journalist|
1539;1378;1145;|Sun 11 Feb 1990|;|Conductor|
1540;1379;1146;|Sun 28 Jan 1990|;|Businessman, Publisher|
1541;1380;1147;|Sun 21 Jan 1990|;|Political interviewer|
1542;1380;366;|Mon 08 Sep 1969|;|Broadcaster, Reporter, Interviewer|
1543;1381;627;|Sun 14 Jan 1990|;|Radio broadcaster, Disc jockey|
1544;1382;1148;|Sun 07 Jan 1990|;|Politician - Labour, MP|
1545;1383;1149;|Sun 31 Dec 1989|;|Hollywood film star|
1546;1383;1150;|Mon 28 Sep 1964|;|50s Hollywood film star|
1547;1384;414;|Sun 03 Dec 1989|;|Former Chancellor of the Exchequer , Politician - Conservative|
1548;1385;1151;|Sun 19 Nov 1989|;|Oxford Professor of Poetry|
1549;1386;1152;|Sun 12 Nov 1989|;|Theatre producer|
1550;1387;624;|Sun 05 Nov 1989|;|Cricketer|
1551;1388;1153;|Sun 22 Oct 1989|;|Novelist, Travel writer|
1552;1389;105;|Sun 15 Oct 1989|;|Playwright|
1553;1390;80;|Sun 08 Oct 1989|;|Actor, Jazz pianist|
1554;1391;1154;|Sun 24 Sep 1989|;|Pianist|
1555;1391;1155;|Mon 04 Sep 1967|;|Musician, Concert pianist|
1556;1392;293;|Sun 10 Sep 1989|;|Musician, Rock guitarist, Songwriter|
1557;1393;1014;|Sun 16 Jul 1989|;|Former Principal of the Royal Academy of Music, Conductor|
1558;1394;1156;|Sun 09 Jul 1989|;|Radio presenter, Writer, Theatre director|
1559;1395;378;|Sun 02 Jul 1989|;|Businessman, Sports agent|
1560;1396;1157;|Sun 11 Jun 1989|;|Director of Friends of the Earth|
1561;1397;409;|Sun 04 Jun 1989|;|Entrepreneur , World-record holder|
1562;1398;1158;|Sun 28 May 1989|;|Former diplomat|
1563;1399;1159;|Sun 07 May 1989|;|Comedian, Actor|
1564;1400;1160;|Sun 16 Apr 1989|;|Politician - Social Democratic Party|
1565;1401;1161;|Sun 09 Apr 1989|;|Eastenders actor|
1566;1402;1162;|Sun 02 Apr 1989|;|Poet|
1567;1402;340;|Mon 09 Jul 1962|;|Poet, Novelist|
1568;1403;1163;|Sun 12 Mar 1989|;|Satirical cartoonist|
1569;1404;1164;|Sun 26 Feb 1989|;|Playwright, Director|
1570;1405;1165;|Sun 19 Feb 1989|;|Politician - Conservative|
1571;1406;1166;|Sun 12 Feb 1989|;|Conductor|
1572;1407;1015;|Sun 05 Feb 1989|;|Hotelier|
1573;1408;414;|Sun 22 Jan 1989|;|Lead Singer of Culture Club|
1574;1409;1167;|Sun 15 Jan 1989|;|Politician - Labour|
1575;1410;1168;|Sun 01 Jan 1989|;|Archbishop of Canterbury|
1576;1411;378;|Sun 18 Dec 1988|;|Former Prime Minister, Politician - Conservative|
1577;1412;293;|Sun 11 Dec 1988|;|British actor|
1578;1413;1169;|Sun 27 Nov 1988|;|Comedian, Writer , Actor|
1579;1414;1170;|Sun 20 Nov 1988|;|Jockey|
1580;1415;504;|Sun 13 Nov 1988|;|British actor|
1581;1416;1171;|Sun 06 Nov 1988|;|Warden of Wadham College Oxford|
1582;1417;1172;|Sun 23 Oct 1988|;|Former leader of the Labour Party, Politician - Labour|
1583;1418;282;|Sun 25 Sep 1988|;|President of the Anti-Apartheid Movement, Campaigner|
1584;1419;1173;|Sun 18 Sep 1988|;|Novelist|
1585;1420;919;|Sun 11 Sep 1988|;|Pianist|
1586;1421;800;|Sun 04 Sep 1988|;|Guidebook author|
1587;1422;1174;|Sun 21 Aug 1988|;|Historian|
1588;1423;1175;|Sun 07 Aug 1988|;|Northern Ireland MP and MEP, Leader of Democratic Unionist Party, Politician - DUP|
1589;1424;1176;|Sun 24 Jul 1988|;|Politician, Civil servant|
1590;1425;1177;|Sun 10 Jul 1988|;|Pop star|
1591;1426;1178;|Sun 03 Jul 1988|;|Leader of the Social Democratic Party, Politician - Social Democratic Party|
1592;1427;1179;|Sun 26 Jun 1988|;|General Director of the Royal Opera House|
1593;1428;366;|Sun 12 Jun 1988|;|Home Office Minister, Politician - Conservative|
1594;1429;1180;|Sun 05 Jun 1988|;|Chef|
1595;1430;1181;|Sun 29 May 1988|;|Rabbi, Broadcaster|
1596;1431;1182;|Sun 15 May 1988|;|Actor , Comedian|
1597;1432;1183;|Sun 01 May 1988|;|Leader of the Labour Party, Politician - Labour|
1598;1433;1184;|Sun 24 Apr 1988|;|Actor|
1599;1434;1185;|Sun 10 Apr 1988|;|President of the National Union of Mineworkers|
1600;1435;1186;|Sun 27 Mar 1988|;|Politician - Conservative, Writer|
1601;1436;407;|Sun 13 Mar 1988|;|Distance runner|
1602;1437;1187;|Sun 06 Mar 1988|;|Writer, Broadcaster|
1603;1438;1188;|Sun 21 Feb 1988|;|Playwright, Screenwriter|
1604;1438;1189;|Sat 17 Dec 1977|;|Screenwriter, Playwright|
1605;1439;504;|Sun 14 Feb 1988|;|Journalist|
1606;1440;1;|Sun 31 Jan 1988|;|Politician - Labour, Businessman|
1607;1441;1190;|Sun 17 Jan 1988|;|Politician - Conservative|
1608;1442;1191;|Sun 13 Dec 1987|;|Media mogul|
1609;1443;1192;|Sun 06 Dec 1987|;|British actor|
1610;1444;1193;|Sun 29 Nov 1987|;|Poet|
1611;1445;1194;|Sun 22 Nov 1987|;|Comedian, Writer|
1612;1446;1195;|Sun 15 Nov 1987|;|Chef, Businessman, Restaurateur|
1613;1446;1196;|Mon 04 Oct 1965|;|Chef|
1614;1447;1197;|Sun 01 Nov 1987|;|Presenter of University Challenge, Writer|
1615;1448;219;|Sun 25 Oct 1987|;|Journalist, Critic|
1616;1449;1198;|Sun 18 Oct 1987|;|Former Prime Minister, Politician - Labour|
1617;1450;1199;|Sun 11 Oct 1987|;|Journalist, Writer|
1618;1451;80;|Sun 27 Sep 1987|;|Pianist|
1619;1451;1200;|Mon 27 Nov 1967|;|Pianist|
1620;1452;1201;|Sun 20 Sep 1987|;|Broadcaster, Journalist|
1621;1453;1202;|Sun 30 Aug 1987|;|Founder of the National Motor Museum|
1622;1454;1203;|Sun 09 Aug 1987|;|Writer|
1623;1455;1204;|Sun 26 Jul 1987|;|Comic actor|
1624;1455;1205;|Mon 22 May 1961|;|Carry On and Hancock's Half Hour actor, Comedian|
1625;1456;1206;|Sun 05 Jul 1987|;|Newspaper proprietor, Former MP - Labour|
1626;1457;1207;|Sun 26 Apr 1987|;|Sports broadcaster|
1627;1458;1208;|Sun 19 Apr 1987|;|Theatre director|
1628;1459;1209;|Sun 12 Apr 1987|;|Politician - Conservative, Journalist, Writer|
1629;1460;80;|Sun 05 Apr 1987|;|Brideshead Revisited actor|
1630;1461;1210;|Sun 29 Mar 1987|;|Golfer, Golf commentator|
1631;1462;1211;|Sun 22 Mar 1987|;|Politician - Liberal|
1632;1463;1212;|Sun 08 Mar 1987|;|Singer|
1633;1464;1;|Sun 01 Mar 1987|;|Chairman of the Stock Exchange|
1634;1465;1213;|Sun 22 Feb 1987|;|Film director|
1635;1466;1214;|Sun 15 Feb 1987|;|British actor|
1636;1466;80;|Mon 11 Sep 1967|;|Actor|
1637;1467;293;|Sun 18 Jan 1987|;|Actor, Screenwriter|
1638;1468;1;|Sun 11 Jan 1987|;|Chairman of the General Electric Company, Politician, MP|
1639;1468;414;|Sat 11 Jan 1975|;|Politician - Conservative, Farmer|
1640;1469;1215;|Sun 04 Jan 1987|;|Singer|
1641;1469;340;|Sat 27 May 1972|;|Singer|
1642;1470;959;|Sun 14 Dec 1986|;|Writer, Broadcaster, Lyricist|
1643;1471;145;|Sun 30 Nov 1986|;|Yes Minister actor|
1644;1472;790;|Sun 23 Nov 1986|;|Explorer|
1645;1473;1216;|Sun 16 Nov 1986|;|Theatre producer and director|
1646;1474;1217;|Sun 09 Nov 1986|;|Novelist, Poet|
1647;1474;1218;|Mon 29 May 1961|;|Novelist, Poet|
1648;1475;1219;|Sun 19 Oct 1986|;|Cricketer|
1649;1476;1220;|Sun 12 Oct 1986|;|Writer, Astronomer, Mathematician|
1650;1476;1221;|Thu 09 Dec 1954|;|Astrophysicist, Writer|
1651;1477;1222;|Sun 05 Oct 1986|;|Businessman, Industrialist|
1652;1478;1223;|Sun 28 Sep 1986|;|Novelist|
1653;1479;673;|Sun 14 Sep 1986|;|Horror writer|
1654;1480;1224;|Sun 07 Sep 1986|;|Director of the Toronto Symphony Orchestra, Conductor|
1655;1481;1225;|Sun 31 Aug 1986|;|Newspaper journalist|
1656;1482;61;|Sun 24 Aug 1986|;|Novelist|
1657;1482;105;|Mon 13 Apr 1964|;|Novelist|
1658;1483;1227;|Sun 03 Aug 1986|;|Travel writer|
1659;1484;1087;|Sun 27 Jul 1986|;|Filmmaker, Writer|
1660;1485;1228;|Sun 20 Jul 1986|;|Foreign Secretary, Politician - Conservative|
1661;1486;1229;|Sun 13 Jul 1986|;|Director of the British Museum|
1662;1487;1230;|Sun 06 Jul 1986|;|Presenter of the Today programme|
1663;1488;1231;|Sun 22 Jun 1986|;|Formula One driver|
1664;1489;1232;|Sun 15 Jun 1986|;|Editor of the Daily Telegraph|
1665;1490;1233;|Sun 08 Jun 1986|;|Film producer|
1666;1491;314;|Sun 01 Jun 1986|;|Singer, Songwriter|
1667;1492;1234;|Sun 06 Apr 1986|;|Science fiction novelist|
1668;1493;267;|Sun 16 Mar 1986|;|Sports commentator|
1669;1494;1235;|Sun 02 Mar 1986|;|Jazz musician|
1670;1494;959;|Mon 14 Oct 1957|;|Jazz composer, Musician|
1671;1495;504;|Sun 16 Feb 1986|;|Actor|
1672;1496;570;|Sun 09 Feb 1986|;|Fashion designer|
1673;1497;1236;|Sun 02 Feb 1986|;|Snooker player|
1674;1498;1237;|Sun 26 Jan 1986|;|Politician - Labour|
1675;1499;1238;|Sun 12 Jan 1986|;|Violinist|
1676;1500;1239;|Sat 04 May 1985|;|Leader of the Liberal Party, Politician - Liberal|
1677;1501;1;|Sat 20 Apr 1985|;|Chief Editor of the Oxford English Dictionary, Writer, Academic, Editor|
1678;1502;1240;|Sat 13 Apr 1985|;|Physicist, Astronaut|
1679;1503;1241;|Sat 30 Mar 1985|;|Television presenter|
1680;1504;959;|Sat 23 Mar 1985|;|Theatre director|
1681;1505;1242;|Sat 16 Mar 1985|;|Artist, Designer|
1682;1506;1243;|Sat 02 Mar 1985|;|Pianist|
1683;1507;80;|Sat 23 Feb 1985|;|British actor|
1684;1508;1244;|Sat 16 Feb 1985|;|Foreign correspondent|
1685;1509;1245;|Sat 19 Jan 1985|;|Chairman of Imperial Chemical Industries|
1686;1510;1246;|Sat 12 Jan 1985|;|Playwright|
1687;1511;1247;|Sat 05 Jan 1985|;|Composer|
1688;1511;1248;|Mon 29 Apr 1968|;|Composer|
1689;1512;1;|Sat 15 Dec 1984|;|Theatre, Playwright|
1690;1513;1249;|Sat 08 Dec 1984|;|Director-General of the British Council, Civil servant|
1691;1514;1250;|Sat 01 Dec 1984|;|Musician, Composer|
1692;1515;1251;|Sat 24 Nov 1984|;|Explorer, Farmer|
1693;1516;1252;|Sat 17 Nov 1984|;|Film producer|
1694;1517;1253;|Sat 10 Nov 1984|;|Conductor|
1695;1518;1254;|Sat 03 Nov 1984|;|Comic novelist|
1696;1519;1255;|Sat 27 Oct 1984|;|Opera singer - tenor|
1697;1520;29;|Sat 20 Oct 1984|;|Actor, Writer, Director|
1698;1521;1256;|Fri 19 Oct 1984|;|Cartoonist|
1699;1522;1257;|Sat 06 Oct 1984|;|Musician, Saxophonist|
1700;1523;319;|Sat 29 Sep 1984|;|British actor|
1701;1524;1243;|Sat 22 Sep 1984|;|Photojournalist|
1702;1525;1258;|Sat 15 Sep 1984|;|Circus owner|
